15
60000
(118.18963248929263, -374.68337655614863, -322.0366098823692)
(30.61912247778828, -97.89842412729074, -79.86468488689664)
(13.22574305726894, -44.35266769521747, -34.955980731495934)
(39.101784373269155, -127.20348897573972, -113.6456019880454)
(93.3890716570849, -634.2950160864507, -583.6414257597871)
(37.126191368017366, -131.38974943120257, -123.34658349103617)
(19.807741135208474, -75.60423690722995, -59.12404547048536)
(3.0951899166989287, -103.81121236586175, -98.29878934406831)
(38.1763107619723, -390.93371049305006, -314.20121466464985)
(30.09039976784262, -155.59094277665912, -125.25983541295989)
(23.81587994507638, -167.57438468529077, -140.5404904637375)
(61.89109769917147, -292.7874229803174, -254.74304106321787)
(39.823294526083124, -374.1197601840997, -364.72525310551305)
(55.37875057756863, -220.95024724039374, -210.27168670288526)
(82.70588361231111, -327.60336549722746, -257.79986759266745)
(197.96773040197667, -996.3336173758308, -842.9282891244554)
(102.38399224762261, -586.8418580287441, -559.1271338406052)
(13.308733189684974, -191.64930077488975, -186.86204305150264)
(53.07656247112011, -245.27621423298217, -239.64861202974976)
(71.5951374127951, -1240.5898110673797, -1093.0855670873375)
(94.6202112118253, -430.50751189701805, -417.3239722691095)
(47.925809536336665, -384.06416348987796, -313.371720330835)
(194.32614946896456, -1324.5536393123173, -1073.5227078255316)
(125.32352689524059, -893.5095703367076, -856.4290170955501)
(45.18129906811115, -159.4156425292371, -130.63806157283716)
(9.768358664015736, -201.67060000706675, -177.74855347316)
(182.78271226044296, -580.0596951531587, -545.5366441931658)
(66.75655882275757, -197.62527986421804, -210.0090726914749)
(25.62944978059156, -188.01980306933027, -170.34284533761436)
(12.727789827775496, -42.37252326265561, -34.33034573749126)
(70.16034351909143, -252.38420666158237, -235.12494215860374)
(12.99682513673838, -89.59854765805127, -75.67815268578481)
(126.7658300284221, -496.97368756093294, -493.85380246515615)
(38.373363607761185, -149.52731035626525, -128.72477781316107)
(55.37939244567364, -377.48307615585355, -305.87685448275124)
(623.1022322407402, -1945.6401675883747, -1654.6507022460326)
(46.94256392715281, -366.26061255837703, -354.673877499186)
(52.95445724067705, -193.99566863192658, -151.87332224718415)
(80.45004439877665, -256.471042678611, -224.16599792024877)
(164.90835891400448, -1801.6134245594967, -1387.5857817112758)
(114.96147569743661, -495.986288137341, -453.76806970655196)
(80.63468901261324, -327.09974881145064, -257.44863809180475)
(95.71964943887058, -362.3944277697223, -309.36067531726655)
(294.7390731718942, -1303.1577461608572, -1163.9986114109963)
(6.203855943955785, -101.43214807821973, -93.36504435635831)
(16.979589909296184, -61.3365469568123, -47.87537084897502)
(77.13139128293537, -306.02680025321416, -245.76074952184305)
End
